,Unnamed: 0,date,platform,url,title,body,author,tags,num_comments,score
499,500,1621786557.0,Stack Overflow,https://stackoverflow.com/questions/67661898/is-there-a-way-to-eliminate-an-empty-column-or-row-from-an-n-d-variable-in-matla,Is there a way to eliminate an empty column or row from an N-D variable in matlab in an optimization problem to solve an argument dimension issue?,"<p>I have an optimization constraint with several variables that have N-D dimensions. The constraint is an inequality. I use for loops to write the constraint. The code is as follows:</p>
<p>for e=picker
for i=1:L</p>
<pre><code>        for j=2:L~=i
            for b=batches
                departtime2=tpp(b,e,j)&gt;=tpp(b,e,i)+tcell(i,j)+(P+tsearch)*squeeze(sum(x(b,:,e)*s(:,j)))-M*squeeze(1-y(b,e,i,j));
            end
        end
   
end
</code></pre>
<p>end</p>
<p>Every time I run it I got this error:
Error using optim.internal.problemdef.ElementwiseOperator/checkIsValid
Argument dimensions 1-by-0 and 0-by-1 must agree.</p>
<p>Error in optim.internal.problemdef.Minus.getMinusOperator</p>
<p>Error in -</p>
<p>Since most of the variables are 3-D or 4-D, I cannot use transpose to make the dimensions the same. I've tried to use permutation to no avail. I even tried to manipulate the position of the variables within the constraint. It still gives me a similar error.
Can anybody please help!
I'd highly appreciate it.
Thanks!</p>
",Jean-R,"['matlab', 'for-loop', 'multidimensional-array', 'arguments', 'mathematical-optimization']",0.0,0.0
500,501,1621766500.0,Stack Overflow,https://stackoverflow.com/questions/67658791/matlab-linear-congruential-generator-lcg-for-random-numbers-and-64-bit-unsigne,MATLAB Linear Congruential Generator (LCG) for Random Numbers and 64-bit unsigned int multiplication,"<p>I would like to implement a 64-bit <a href=""https://www.ams.org/journals/mcom/1999-68-225/S0025-5718-99-00996-5/S0025-5718-99-00996-5.pdf"" rel=""nofollow noreferrer""><code>L'Ecuyer LCG</code></a> on MATLAB, since I wrote it on C, to replicate some results.</p>
<p>The pure Mutiplicative LCG (MLCG) is easily obtained by <code>X_{n+1} = a * X_{n} mod m</code>, where <code>a</code> and <code>m</code> are the two constant taken from the table of L'Ecuyer's article. In my case I used</p>
<pre><code>a = 1181783497276652981
m = 2^64
</code></pre>
<p>As pointed out e.g. <a href=""https://stackoverflow.com/questions/63731432/how-to-implement-the-modulus-264-in-c-for-linear-congruential-generator-lcg"">here</a> in C there are no problem in doing multiplication of 64-bits <code>a</code> and <code>X_{n}</code> is automagically truncated to the remainder of division by <code>2^64</code> (for <code>uint64_t</code>, so that I only need to do</p>
<pre><code>rnd = A_ecu1b64 * rnd;
</code></pre>
<p>to obtain the successive random number. In MATLAB, sadly, this is not like so, instead when <code>a * X_{n}</code> is bigger than <code>m</code> is gets truncated to <code>2^64</code> and then the successive remainders are always 0.</p>
<p>How can I implement the same MLCG on MATLAB?</p>
",opisthofulax,"['c', 'matlab', 'random', '64-bit']",0.0,0.0
501,502,1621756735.0,Stack Overflow,https://stackoverflow.com/questions/67657483/convolution-of-image-by-gaussian-coefficient-on-matlab,Convolution of image by Gaussian Coefficient on Matlab,"<pre><code>clc;
clear all;
clc;

img = imread ('a.jpg');

img = rgb2gray(img);
figure, imshow(img);

img = double (img);

sigma= 2;
G= zeros(5,5);
for i=1:5
    for j=1:5
        x=[-2,1,0,-1,2];
        y=[-2,1,0,-1,2];
        G(i,j)= exp(-(x(i)^2+y(j)^2)/(2*(sigma^2)));
    end
end

G_=G/sum(sum(G,1),2);

A= conv2(img,G);

figure, imshow(A);
</code></pre>
<p>This is my code for image smoothing.
I first calculated Gaussian Filter Coefficient Coefficient that is normalized.</p>
<p>For the last line, I tried to do convolution of image by the Gaussian Filter Coefficient, then show the image.
However, it only shows a white empty image.
I think the value for Gaussian Filter Coefficient is correct, so I think the problem is on convolution.</p>
<p>Isn't convolution done by conv2(u,v) on matlab? What am I doing wrong?</p>
",Hally,"['matlab', 'image-processing', 'smoothing']",1.0,2.0
502,503,1604303488.0,Stack Overflow,https://stackoverflow.com/questions/64641641/how-can-i-obtain-unique-answer-by-hyperparameter-tuning,How can I obtain unique answer by hyperparameter tuning?,"<p>I want to train a SVM classifier in matlab and find the best hyperparameters for it by K-fold cross-validation then find classification accuracy for another data set by using that model. so I wrote following code:</p>
<pre><code>Mdl = fitcsvm(trainingData,labels,'OptimizeHyperparameters','auto',...
'HyperparameterOptimizationOptions',struct('Optimizer','gridsearch','AcquisitionFunctionName',...
    'expected-improvement-per-second','MaxObjectiveEvaluation',10,'ShowPlots',false,'Verbose',0));
label = predict(Mdl,testData);  
</code></pre>
<p>my problem is every time I run this code and then calculate the classification accuracy I get different result. what is the problem? and how can I fix it?
I will appreciate any idea.</p>
",khatere dq,"['matlab', 'svm']",1.0,0.0
503,504,1575981458.0,Stack Overflow,https://stackoverflow.com/questions/59267404/convert-mat-file-to-pandas-dataframe-problem,Convert mat file to pandas dataframe problem,"<p>Hello I'm stuck on getting good conversion of a matrix of matlab to pandas dataframe. 
I converted it but I've got one row in which I've list of list. These list of list are normaly my rows.</p>

<pre><code>import pandas as pd
import numpy as np
from scipy.io.matlab import mio
Data_mat = mio.loadmat('senet50-ferplus-logits.mat')
</code></pre>

<p>my <code>Data_mat.keys()</code> gives me this output:</p>

<pre><code>dict_keys(['__header__', '__version__', '__globals__', 'images', 'wavLogits'])
</code></pre>

<p>I'd like to convert <code>images</code> and <code>wavLogits</code> to data frame.
By looking to this <a href=""https://stackoverflow.com/q/45007081/8333806"">post</a> I applied the solution.</p>

<pre><code>cardio_df = pd.DataFrame(np.hstack((Data_mat['images'], Data_mat['wavLogits'])))
</code></pre>

<p>And the output is
<a href=""https://i.stack.imgur.com/4DcJ0.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/4DcJ0.png"" alt=""df""></a></p>

<p>How to get the df in good format?</p>

<p><strong>[UPDATE]</strong> <code>Data_mat[""images""]</code> has</p>

<pre><code>array([[(array([[array(['A.J._Buckley/test/Y8hIVOBuels_0000001.wav'], dtype='&lt;U41'),
        array(['A.J._Buckley/test/Y8hIVOBuels_0000002.wav'], dtype='&lt;U41'),
        array(['A.J._Buckley/test/Y8hIVOBuels_0000003.wav'], dtype='&lt;U41'),
        ...,
        array(['Zulay_Henao/train/s4R4hvqrhFw_0000007.wav'], dtype='&lt;U41'),
        array(['Zulay_Henao/train/s4R4hvqrhFw_0000008.wav'], dtype='&lt;U41'),
        array(['Zulay_Henao/train/s4R4hvqrhFw_0000009.wav'], dtype='&lt;U41')]],
      dtype=object), array([[     1,      2,      3, ..., 153484, 153485, 153486]], dtype=int32), array([[   1,    1,    1, ..., 1251, 1251, 1251]], dtype=uint16), array([[array(['Y8hIVOBuels'], dtype='&lt;U11'),
        array(['Y8hIVOBuels'], dtype='&lt;U11'),
        array(['Y8hIVOBuels'], dtype='&lt;U11'), ...,
        array(['s4R4hvqrhFw'], dtype='&lt;U11'),
        array(['s4R4hvqrhFw'], dtype='&lt;U11'),
        array(['s4R4hvqrhFw'], dtype='&lt;U11')]], dtype=object), array([[1, 2, 3, ..., 7, 8, 9]], dtype=uint8), array([[array(['A.J._Buckley/1.6/Y8hIVOBuels/1/01.jpg'], dtype='&lt;U37')],
       [array(['A.J._Buckley/1.6/Y8hIVOBuels/1/02.jpg'], dtype='&lt;U37')],
       [array(['A.J._Buckley/1.6/Y8hIVOBuels/1/03.jpg'], dtype='&lt;U37')],
       ...,
       [array(['Zulay_Henao/1.6/s4R4hvqrhFw/9/16.jpg'], dtype='&lt;U36')],
       [array(['Zulay_Henao/1.6/s4R4hvqrhFw/9/17.jpg'], dtype='&lt;U36')],
       [array(['Zulay_Henao/1.6/s4R4hvqrhFw/9/18.jpg'], dtype='&lt;U36')]],
      dtype=object), array([[1.00000e+00],
       [1.00000e+00],
       [1.00000e+00],
       ...,
       [1.53486e+05],
       [1.53486e+05],
       [1.53486e+05]], dtype=float32), array([[3, 3, 3, ..., 1, 1, 1]], dtype=uint8))]],
      dtype=[('name', 'O'), ('id', 'O'), ('sp', 'O'), ('video', 'O'), ('track', 'O'), ('denseFrames', 'O'), ('denseFramesWavIds', 'O'), ('set', 'O')])
</code></pre>
",abdoulsn,"['python', 'pandas', 'matlab', 'dictionary', 'converters']",1.0,2.0
504,505,1621695695.0,Stack Overflow,https://stackoverflow.com/questions/67650974/matlab-arrays-and-containers,MATLAB arrays and containers,"<p>I've just started with MATLAB, having mainly played around with Python previously.  I've just made my first associative array, and am a little confused with how it's dealing with commas and spaces.  My array is:</p>
<pre><code>co_comma=containers.Map({'Open University','UCL',' University of Edinburgh','Birkbeck'},{193835,21210,24525,17822})
</code></pre>
<p>I also made a second associative array, splitting using spaces:</p>
<pre><code>co_space=containers.Map({'Open University' 'UCL' ' University of Edinburgh' 'Birkbeck'},{193835 21210 24525 17822})
</code></pre>
<p>They both give the following:</p>
<p>Map with properties:</p>
<pre><code>    Count: 4
  KeyType: char
ValueType: double
</code></pre>
<p>But <code>co_comma==co_space</code> gives <code>False</code>:</p>
<pre><code>ans =

  logical

   0
</code></pre>
<p>Questions:</p>
<ol>
<li>how are these associative arrays different</li>
<li>what actually is a container?  Although I've never thought of lists etc in this way, Python seems to have containers in the form of lists/tuples/general iterables - <a href=""https://stackoverflow.com/a/11576019/11357695"">https://stackoverflow.com/a/11576019/11357695</a>.  So is a matlab string container vs a matlab char array different in the same way as (for example) python lists and python tuples are different?</li>
</ol>
<p>Thanks :D</p>
",Tim Kirkwood,"['matlab', 'containers']",2.0,4.0
505,506,1621710969.0,Stack Overflow,https://stackoverflow.com/questions/67653328/matlab-integration-code-for-numerical-method,matlab Integration code for numerical method,"<p>I want to design a general purpose Matlab integrator that will integrate an arbitrary bounded function on an arbitrary interval.</p>
<p>called like this
integrator('sin(x)', [ 0 1 ], 1e-6)</p>
<p>third argument as an upper bound on the absolute (as opposed to &quot;relative&quot;) error.</p>
<p>The last argument should be optional (with 1e-6 being the default).</p>
<p>The main challenge in this project is error control since i don't know the true answer.</p>
<p>So i should start the following by letting h=0.01 and using Simpson's rule. Then I should proceed to divide h by 2. When the answer states changing by less than .1*(requested error), I should consider that I'm done.</p>
<p>If that never starts happening so, I should output an error. I need a step count and if the following step delay is more than 1 minute I should prompt the user on whether to proceed.</p>
<p>subdivide the segment into 2 halves and should work with each half separately.  function recursive( needsub-function)recursion depth &lt; 20.</p>
<p>The fourth parameter should let the user choose what integration method to use and should be either something like 'nc12' which would mean Newton-Cotes 12-th order, or something like 'g12' which would mean Gauss 12-point integration</p>
<p><strong>Can someone help with the code?</strong></p>
",metafiners,"['matlab', 'numerical-methods', 'numerical-integration', 'gaussian-process', 'simpsons-rule']",0.0,-3.0
506,507,1621682347.0,Stack Overflow,https://stackoverflow.com/questions/67648884/how-we-can-read-and-write-the-hed-binary-file-of-gms-modflow-as-xlsx-format-u,How we can read and write the .hed (binary file) of GMS MODFLOW as xlsx format using MATLAB,"<p>How we can read and write the .hed (binary file) of GMS MODFLOW as xlsx format using MATLAB?I am unable to open these files using h5 file viewer. Please help me to solve this problem.</p>
",sharad patel,['matlab'],0.0,0.0
507,508,1621602040.0,Stack Overflow,https://stackoverflow.com/questions/67637373/audio-filtering-using-matlab,Audio filtering using matlab,"<p>I want to remove noise from an audio file using matlab.</p>
<p>I used the time domain and fft to check the frequency spectrum domain to see where the noise is.</p>
<p>However, the frequency domain plot shown below appeared.</p>
<p>If there is such noise, any advice on which filter to use would be appreciated.</p>
<pre><code>clear all
clc
[readY, fs] = audioread('voice_w_noise.wav');
[N,P] = size(readY);  
info = audioinfo('voice_w_noise.wav');
ts=1/fs;
t_max = (N-1)*ts;
t=0:ts:t_max;
plot(t,readY)
xlabel('Time')
ylabel('Audio Signal')
f=-fs/2:fs/(N-1):fs/2;
z=fftshift(fft(readY));
plot(f,abs(z))
xlabel('Freqeuncy');
ylabel('Power');
</code></pre>
<hr />
<img src=""https://i.stack.imgur.com/I5Err.jpg"" width=""300"">
<img src=""https://i.stack.imgur.com/VzaEk.jpg"" width=""300"">
",kjh0725,"['matlab', 'audio', 'filter', 'fft']",0.0,0.0
508,509,1621664922.0,Stack Overflow,https://stackoverflow.com/questions/67646727/how-to-create-an-image-with-height-as-pixel-values,How to create an image with height as pixel values,"<p>I want to create a jpg image with size 343 by 389 (Height by Width) with height as pixel values. For example for the whole topmost pixels, I need to give it as value 1, the next row of pixels should have a value 2. and finally, the last pixel with value 343. then export that image in jpg format. How to do this? either in python or in Matlab?</p>
",bibinwilson,"['python', 'matlab', 'matrix']",2.0,0.0
509,510,1424383928.0,Stack Overflow,https://stackoverflow.com/questions/28618020/how-to-find-ridges-by-using-hessian-matrix,How to find ridges by using Hessian matrix,"<p>I want to find ridges for a given image. (Ridges not edges!)
An example is like the image below
<img src=""https://i.stack.imgur.com/zmUDK.jpg"" alt=""enter image description here""></p>

<p>I think Hessian matrix will work intuitively. So I hard coded Hessian matrix kernel by starting from a 2D-Gaussian equation as the links below described.
<a href=""http://www.quora.com/What-are-the-ways-of-calculating-2-x-2-Hessian-matrix-for-2D-image-of-pixel-at-x-y-position"" rel=""nofollow noreferrer"">How to build 2D hessian matrix kernel</a></p>

<p>I use <code>surf</code> to visualize the 3 second order derivative kernels (D_xx,D_yy and D_xy) I created and they look all correct. <img src=""https://i.stack.imgur.com/LN9vh.jpg"" alt=""enter image description here""></p>

<p>I then applied these kernels and did 2D convolution with my image. </p>

<p>I am not sure what to do next, should I need to represent eigen values and vectors by using D_xx,D_yy and D_xy? How can we pull out ridge lines from the image by using the eigen analysis of 2-by-2 matrix for each pixel?
Any idea, formula or even code will be much helpful. </p>

<p>Attached is the code to generate 2D Hessian matrix</p>

<pre><code>[x y]=meshgrid(round(-N/2):round(N/2), round(-N/2):round(N/2));
common = x.^2+y.^2;
Lxx = ((-1+x.^2/(sigma^2)).*exp(-common/(2*sigma^2))) / (2*pi*sigma^4);
Lxx = Lxx./ sum(Lxx(:));

Lyy = ((-1+y.^2/(sigma^2)).*exp(-common/(2*sigma^2))) / (2*pi*sigma^4);
Lyy = Lyy./ sum(Lyy(:));

Lxy = ((x.*y)/(2*pi*sigma^6)).*exp(-common/(2*sigma^2));
Lxy = Lxy./ sum(Lxy(:));
</code></pre>
",SimaGuanxing,"['matlab', 'image-processing', 'convolution', 'hessian-matrix']",1.0,5.0
